sent0	sent1	hard_neg
who is better britney spears or <e>?	ns:music.artist.track_contributions ?y .?y ns:music.track_contribution.contributor ?x .	ns:people.person.profession ?y .?y ns:people.profession.people_with_this_profession ?x .
who is better britney spears or <e>?	ns:music.artist.track_contributions ?y .?y ns:music.track_contribution.contributor ?x .	ns:people.person.profession ?y .?y ns:base.descriptive_names.names.descriptive_name ?x .
who is better britney spears or <e>?	ns:music.artist.track_contributions ?y .?y ns:music.track_contribution.contributor ?x .	ns:people.person.profession ?y .?y ns:common.topic.notable_for ?x .
who is better britney spears or <e>?	ns:music.artist.track_contributions ?y .?y ns:music.track_contribution.contributor ?x .	ns:people.person.profession ?y .?y ns:fictional_universe.character_occupation.characters_with_this_occupation ?x .
who is better britney spears or <e>?	ns:music.artist.track_contributions ?y .?y ns:music.track_contribution.contributor ?x .	ns:people.person.profession ?y .?y ns:common.topic.notable_types ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.governmental_body ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.appointed_by ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_position_or_title ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.jurisdiction_of_office ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.government ?y .?y ns:government.government.agency ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.government ?y .?y ns:government.government.government_for ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.government ?y .?y ns:royalty.chivalric_order_officer.memberships_presented ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.government ?y .?y ns:common.topic.notable_for ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.government ?y .?y ns:common.topic.notable_types ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.members ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.jurisdiction ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.body_this_is_a_component_of ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.component_bodies ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:common.topic.notable_for ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:location.country.form_of_government ?y .?y ns:government.government.government_for ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:location.country.form_of_government ?y .?y ns:government.form_of_government.countries ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:location.country.form_of_government ?y .?y ns:common.topic.notable_for ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:location.country.form_of_government ?y .?y ns:common.topic.notable_types ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:location.country.form_of_government ?y .?y ns:kg.object_profile.prominent_type ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:type.object.type ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.rate ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.source ?x .
who seized power in <e> in 1922?	ns:military.military_combatant.military_commanders ?y .?y ns:military.military_command.military_commander ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.date ?x .
what was the theme of <e>	ns:book.written_work.subjects ?x .	ns:book.book.genre ?x .
what was the theme of <e>	ns:book.written_work.subjects ?x .	ns:common.topic.description ?x .
what was the theme of <e>	ns:book.written_work.subjects ?x .	ns:award.award_nominated_work.award_nominations ?x .
what was the theme of <e>	ns:book.written_work.subjects ?x .	ns:common.topic.article ?x .
what was the theme of <e>	ns:book.written_work.subjects ?x .	ns:common.topic.notable_types ?x .
who plays stewie griffin on <e>?	ns:tv.tv_program.program_creator ?x .	ns:tv.tv_program.regular_cast ?x .
who plays stewie griffin on <e>?	ns:tv.tv_program.program_creator ?x .	ns:tv.tv_program.regular_personal_appearances ?x .
who plays stewie griffin on <e>?	ns:tv.tv_program.program_creator ?x .	ns:tv.tv_program.episode_running_time ?x .
who plays stewie griffin on <e>?	ns:tv.tv_program.program_creator ?x .	ns:tv.tv_program.number_of_seasons ?x .
who plays stewie griffin on <e>?	ns:tv.tv_program.program_creator ?x .	ns:tv.tv_program.multipart_episodes ?x .
what has mark roth starred in that <e> directed	ns:film.director.film ?x .	ns:film.actor.film ?x .
what has mark roth starred in that <e> directed	ns:film.director.film ?x .	ns:film.producer.film ?x .
what has mark roth starred in that <e> directed	ns:film.director.film ?x .	ns:film.person_or_entity_appearing_in_film.films ?x .
what has mark roth starred in that <e> directed	ns:film.director.film ?x .	ns:tv.tv_producer.programs_produced ?x .
what has mark roth starred in that <e> directed	ns:film.director.film ?x .	ns:film.film_story_contributor.film_story_credits ?x .
who was the editor of the movie <e>	ns:film.film.edited_by ?x .	ns:film.film.directed_by ?x .
who was the editor of the movie <e>	ns:film.film.edited_by ?x .	ns:film.film.film_art_direction_by ?x .
who was the editor of the movie <e>	ns:film.film.edited_by ?x .	ns:film.film.written_by ?x .
who was the editor of the movie <e>	ns:film.film.edited_by ?x .	ns:film.film.produced_by ?x .
who was the editor of the movie <e>	ns:film.film.edited_by ?x .	ns:film.film.executive_produced_by ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_for ?y .?y ns:common.notable_for.notable_object ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_for ?y .?y ns:common.notable_for.display_name ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_for ?y .?y ns:common.notable_for.object ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_for ?y .?y ns:type.object.type ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_types ?y .?y ns:type.type.expected_by ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_types ?y .?y ns:common.topic.description ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_types ?y .?y ns:common.topic.article ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_types ?y .?y ns:freebase.type_profile.instance_count ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.notable_types ?y .?y ns:type.object.name ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.article ?y .?y ns:common.document.text ?x .
who was the first african american <e>?	ns:government.government_office_or_title.office_holders ?y .?y ns:government.government_position_held.office_holder ?x .	ns:common.topic.article ?y .?y ns:type.object.type ?x .
which cambridge college did <e> attend	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.gender ?y .?y ns:award.award_discipline.awards_in_this_discipline ?x .
which cambridge college did <e> attend	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.gender ?y .?y ns:type.object.type ?x .
which cambridge college did <e> attend	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.gender ?y .?y ns:base.thoroughbredracing.thoroughbred_racehorse_sex.horses_of_this_sex ?x .
which cambridge college did <e> attend	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.gender ?y .?y ns:base.gender.gender_identity.people ?x .
which cambridge college did <e> attend	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.gender ?y .?y ns:medicine.risk_factor.diseases ?x .
which cambridge college did <e> attend	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:common.topic.notable_for ?y .?y ns:type.object.type ?x .
which cambridge college did <e> attend	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:common.topic.notable_for ?y .?y ns:common.notable_for.notable_object ?x .
which cambridge college did <e> attend	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:common.topic.notable_for ?y .?y ns:common.notable_for.object ?x .
which cambridge college did <e> attend	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:common.topic.notable_for ?y .?y ns:common.notable_for.display_name ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.occupation ?y .?y ns:fictional_universe.character_occupation.characters_with_this_occupation ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.occupation ?y .?y ns:people.profession.people_with_this_profession ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.occupation ?y .?y ns:people.profession.specializations ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.occupation ?y .?y ns:people.profession.specialization_of ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.occupation ?y .?y ns:base.descriptive_names.names.descriptive_name ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.character ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.to ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.from ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.special_performance_type ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.has_possessed ?y .?y ns:fictional_universe.fictional_object.destroyer ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.has_possessed ?y .?y ns:fictional_universe.fictional_object.destroyed_by ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.has_possessed ?y .?y ns:fictional_universe.fictional_object.owner ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.has_possessed ?y .?y ns:common.topic.notable_for ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.has_possessed ?y .?y ns:fictional_universe.fictional_object.featured_in_fictional_universe ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:user.jschell.default_domain.fictional_character.alter_ego ?y .?y ns:fictional_universe.fictional_character.occupation ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:user.jschell.default_domain.fictional_character.alter_ego ?y .?y ns:tv.tv_character.appeared_in_tv_program ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:user.jschell.default_domain.fictional_character.alter_ego ?y .?y ns:fictional_universe.fictional_character.has_possessed ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:user.jschell.default_domain.fictional_character.alter_ego ?y .?y ns:user.jschell.default_domain.fictional_character.alter_ego ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:user.jschell.default_domain.fictional_character.alter_ego ?y .?y ns:fictional_universe.fictional_character.character_created_by ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:tv.tv_actor.starring_roles ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:people.person.profession ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:tv.tv_personality.tv_regular_appearances ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:film.actor.film ?x .
who was <e> in episode 3?	ns:film.film_character.portrayed_in_films ?y .?y ns:film.performance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:tv.tv_actor.guest_roles ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.actor.film ?y .?y ns:film.performance.film ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.actor.film ?y .?y ns:film.performance.actor ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.actor.film ?y .?y ns:type.object.type ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.producer.film ?y .?y ns:film.film.film_series ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.producer.film ?y .?y ns:film.film.personal_appearances ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.producer.film ?y .?y ns:film.film.country ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.producer.film ?y .?y ns:film.film.cinematography ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.producer.film ?y .?y ns:film.film.directed_by ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.director.film ?y .?y ns:film.film.country ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.director.film ?y .?y ns:film.film.cinematography ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.director.film ?y .?y ns:film.film.directed_by ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.director.film ?y .?y ns:film.film.runtime ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.director.film ?y .?y ns:film.film.story_by ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.film_story_contributor.film_story_credits ?y .?y ns:film.film.film_series ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.film_story_contributor.film_story_credits ?y .?y ns:film.film.country ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.film_story_contributor.film_story_credits ?y .?y ns:film.film.cinematography ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.film_story_contributor.film_story_credits ?y .?y ns:film.film.directed_by ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.film_story_contributor.film_story_credits ?y .?y ns:film.film.runtime ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.writer.film ?y .?y ns:film.film.country ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.writer.film ?y .?y ns:film.film.cinematography ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.writer.film ?y .?y ns:film.film.directed_by ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.writer.film ?y .?y ns:film.film.runtime ?x .
what has satish shah starred in that <e> directed	ns:award.award_winner.awards_won ?y .?y ns:award.award_honor.honored_for ?x .	ns:film.writer.film ?y .?y ns:film.film.film_festivals ?x .
which book did <e> write in 1995	ns:book.author.book_editions_published ?x .	ns:book.author.works_written ?x .
which book did <e> write in 1995	ns:book.author.book_editions_published ?x .	ns:book.author.series_written_or_contributed_to ?x .
which book did <e> write in 1995	ns:book.author.book_editions_published ?x .	ns:base.nobelprizes.nobel_prize_winner.nobel_honor ?x .
which book did <e> write in 1995	ns:book.author.book_editions_published ?x .	ns:film.film_story_contributor.film_story_credits ?x .
which book did <e> write in 1995	ns:book.author.book_editions_published ?x .	ns:award.award_winner.awards_won ?x .
who was the editor of the movie <e>	ns:film.film.edited_by ?x .	ns:film.film.directed_by ?x .
who was the editor of the movie <e>	ns:film.film.edited_by ?x .	ns:film.film.film_art_direction_by ?x .
who was the editor of the movie <e>	ns:film.film.edited_by ?x .	ns:film.film.written_by ?x .
who was the editor of the movie <e>	ns:film.film.edited_by ?x .	ns:film.film.produced_by ?x .
who was the editor of the movie <e>	ns:film.film.edited_by ?x .	ns:film.film.executive_produced_by ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_character.appeared_in_tv_episodes ?y .?y ns:tv.tv_guest_role.actor ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_character.appeared_in_tv_episodes ?y .?y ns:tv.tv_guest_role.character ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_character.appeared_in_tv_episodes ?y .?y ns:tv.tv_guest_role.episodes_appeared_in ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_character.appeared_in_tv_episodes ?y .?y ns:type.object.type ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?y .?y ns:fictional_universe.fictional_universe.characters ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?y .?y ns:fictional_universe.fictional_universe.species ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?y .?y ns:fictional_universe.fictional_universe.literary_series_set_here ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?y .?y ns:type.object.name ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.appears_in_these_fictional_universes ?y .?y ns:fictional_universe.fictional_universe.locations ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.species ?y .?y ns:fictional_universe.character_species.found_in_fictional_universe ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.species ?y .?y ns:fictional_universe.character_species.characters_of_this_species ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.species ?y .?y ns:type.object.name ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.species ?y .?y ns:type.object.type ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.species ?y .?y ns:common.topic.notable_types ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:tv.tv_actor.starring_roles ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:tv.tv_director.episodes_directed ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:tv.tv_actor.guest_roles ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:tv.tv_writer.episodes_written ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.character_created_by ?y .?y ns:tv.tv_producer.tv_episodes_produced ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.powers_or_abilities ?y .?y ns:fictional_universe.character_powers.characters_with_this_ability ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.powers_or_abilities ?y .?y ns:base.schemastaging.context_name.pronunciation ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.powers_or_abilities ?y .?y ns:type.object.name ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.powers_or_abilities ?y .?y ns:user.micahsaul.advertising.advertised_thing.ad_campaigns ?x .
who plays <e> on angel?	ns:tv.tv_character.appeared_in_tv_program ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:fictional_universe.fictional_character.powers_or_abilities ?y .?y ns:base.paranormal.type_of_paranormal_ability.person_allegedly_with_this_ability ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:american_football.football_player.games ?y .?y ns:american_football.player_game_statistics.team ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:american_football.football_player.games ?y .?y ns:american_football.player_game_statistics.games ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:american_football.football_player.games ?y .?y ns:american_football.player_game_statistics.player ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:american_football.football_player.games ?y .?y ns:american_football.player_game_statistics.season ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:american_football.football_player.games ?y .?y ns:american_football.player_game_statistics.as_of_week ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:user.szaijan.fantasy_football.player.nfl_team ?y .?y ns:user.szaijan.fantasy_football.player.nfl_team ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:user.szaijan.fantasy_football.player.nfl_team ?y .?y ns:sports.sports_team.location ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:user.szaijan.fantasy_football.player.nfl_team ?y .?y ns:sports.sports_team.sport ?x .
